,author_id,conversation_id,tweet_created_at,edit_history_tweet_ids,id,in_reply_to_user_id,lang,reply_settings,source,text,geo,retweeted,replied_to,quoted,like_count,quote_count,reply_count,retweet_count,Place,Organization,Person,Other,Probability,user_mentioned,index,user_created_at,description,name,username,location,followers_count,following_count,listed_count,tweet_count,description.mentions,hashtags
13,1229060372105134080,1324731033833496576,2020-11-07T00:04:54.000Z,['1324865371392909312'],1324865371392909312,1245487333,en,everyone,Twitter Web App,"@IdanBenBarak @mikishapiro @mbeisen The voting machines related to the 6,000 incorrect ballots in MI are made by Dominion Systems.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion Systems.",,1324865123303919617,,,48,0,0,25,Texas,,,,0.9356,468911503,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
14,1229060372105134080,1324865049693982722,2020-11-07T00:04:29.000Z,['1324865267067990016'],1324865267067990016,1162977481,en,everyone,Twitter Web App,"@0xGRS The voting machines related to the 6,000 incorrect ballots in MI are made by Dominion Systems.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion Systems.",,1324865049693982722,,,0,0,0,94,Maricopa,,,,0.889,240760644,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
15,1229060372105134080,1324478995782651905,2020-11-07T16:08:16.000Z,['1325107813752901632'],1325107813752901632,3223426134,en,everyone,Twitter Web App,"@SethAbramson The voting machines related to the 6,000 incorrect ballots in MI are made by Dominion.

If you take Maricopa out of the equation, Trump is winning in AZ

Maricopa is the ONLY county in AZ that uses Dominion

Maricopa went for Trump in 2016

It is possible the same glitch occurred",,1324865049693982722,,,0,0,0,94,Maricopa,,,,0.889,240760644,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
16,1229060372105134080,1324946407262883840,2020-11-07T05:42:37.000Z,['1324950364706254848'],1324950364706254848,781873325089759232,en,everyone,Twitter Web App,"@VickiARomero @MSNBC @SteveKornacki @VaughnHillyard @GadiNBC The voting machines related to the 6,000 confirmed incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire AZ lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion.",,,1324860308511453185,,0,1,2,0,AZ,,,,0.8765,25073877,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
17,1229060372105134080,1324946593737560064,2020-11-07T05:42:30.000Z,['1324950332905050112'],1324950332905050112,59496168,en,everyone,Twitter Web App,"@gniecskiii @JohnKingCNN The voting machines related to the 6,000 confirmed incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire AZ lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion.",,,1324859769841192960,,0,0,0,25,Clark,,,,0.4583,468911503,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
18,1229060372105134080,1324766288686690307,2020-11-07T05:42:19.000Z,['1324950287426215936'],1324950287426215936,1150601636328267776,en,everyone,Twitter Web App,"@vrijmetselaar56 @brahmresnik The voting machines related to the 6,000 confirmed incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire AZ lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion.",,1324859515444080643,,,0,0,0,25,Clark,,,,0.4583,468911503,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
19,1229060372105134080,1325099431369330691,2020-11-07T15:58:01.000Z,['1325105234633502722'],1325105234633502722,3223426134,en,everyone,Twitter Web App,"@SethAbramson The voting machines related to the 6,000 confirmed incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire AZ lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion.",,1324859515444080643,,,0,0,0,25,Clark,,,,0.4583,468911503,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
20,1229060372105134080,1324860632173322240,2020-11-06T23:48:06.000Z,['1324861147468734467'],1324861147468734467,1293632419988492291,en,everyone,Twitter Web App,"@GlennWi22890009 The voting machines related to the 6,000 incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

If you take Maricopa out of the equation, Biden is losing AZ

Maricopa is the ONLY county in AZ that uses Dominion",,1324860632173322240,,,0,0,0,6,Michigan,,,,0.9261,1123001234,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
21,1229060372105134080,1324947427816738817,2020-11-07T05:42:00.000Z,['1324950207860273152'],1324950207860273152,2876079703,en,everyone,Twitter Web App,"@RhiannonDourado The voting machines related to the 6,000 confirmed incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire AZ lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion.",,1324860632173322240,,,0,0,0,6,Michigan,,,,0.9261,1123001234,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
22,1229060372105134080,1326217776760041473,2020-11-10T17:49:14.000Z,['1326220385923325952'],1326220385923325952,2982013384,en,everyone,Twitter Web App,"@asymmetricalpha I hope there is a legitimate challenge.

I just read the lawsuit in Maricopa AZ is only challenging 200 votes?

Can anyone confirm to the contrary? 

They use the same Dominion voting systems from MI where the 6,000 votes incorrectly went to Biden.",,1324860632173322240,,,0,0,0,6,Michigan,,,,0.9261,1123001234,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
23,1229060372105134080,1324745616325369858,2020-11-06T23:47:57.000Z,['1324861106578477057'],1324861106578477057,115442677,en,everyone,Twitter Web App,"@treyterry The voting machines related to the 6,000 incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

If you take Maricopa out of the equation, Biden is losing AZ

Maricopa is the ONLY county in AZ that uses Dominion",,1324860749563351040,,,0,0,0,0,Arizona,,,,0.8781,804500517804064768,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
24,1229060372105134080,1324052812762927106,2020-11-07T05:41:50.000Z,['1324950166160502785'],1324950166160502785,1832260220,en,everyone,Twitter Web App,"@anniburgess @JessicaSnipess The voting machines related to the 6,000 confirmed incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire AZ lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion.",,1324860749563351040,,,0,0,0,0,Arizona,,,,0.8781,804500517804064768,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
25,1229060372105134080,1325099431369330691,2020-11-07T15:57:56.000Z,['1325105210948136960'],1325105210948136960,3223426134,en,everyone,Twitter Web App,"@SethAbramson The voting machines related to the 6,000 confirmed incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire AZ lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion.",,1324860749563351040,,,0,0,0,0,Arizona,,,,0.8781,804500517804064768,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
26,1229060372105134080,1324860835483693056,2020-11-06T23:47:41.000Z,['1324861039876444168'],1324861039876444168,941044525258063872,en,everyone,Twitter Web App,"@AlexisBerdine The voting machines related to the 6,000 incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

If you take Maricopa out of the equation, Biden is losing AZ

Maricopa is the ONLY county in AZ that uses Dominion",,1324860835483693056,,,3,0,1,0,Maricopa County,,,,0.9728,1320375491279376384,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
27,1229060372105134080,1324947799981625344,2020-11-07T05:41:40.000Z,['1324950125505114113'],1324950125505114113,1292218997455413250,en,everyone,Twitter Web App,"@WorldsXbox The voting machines related to the 6,000 confirmed incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire AZ lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion.",,1324860835483693056,,,3,0,1,0,Maricopa County,,,,0.9728,1320375491279376384,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
28,1229060372105134080,1325099431369330691,2020-11-07T15:57:48.000Z,['1325105179268689920'],1325105179268689920,3223426134,en,everyone,Twitter Web App,"@SethAbramson The voting machines related to the 6,000 confirmed incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire AZ lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion.",,1324860835483693056,,,3,0,1,0,Maricopa County,,,,0.9728,1320375491279376384,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
29,1229060372105134080,1324744444810301440,2020-11-06T23:47:01.000Z,['1324860874096578561'],1324860874096578561,16017475,en,everyone,Twitter Web App,"@NateSilver538 The voting machines related to the 6,000 incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

If you take Maricopa out of the equation, Biden is losing AZ

Maricopa is the ONLY county in AZ that uses Dominion",,1324744444810301440,,,0,0,0,28,AZ,,,,0.9426,1117898546055761920,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
30,1229060372105134080,1324946896473919489,2020-11-07T05:41:35.000Z,['1324950101152985093'],1324950101152985093,2837039587,en,everyone,Twitter Web App,"@RaiseThings @meiselasb The voting machines related to the 6,000 confirmed incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire AZ lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion.",,1324744444810301440,,,0,0,0,28,AZ,,,,0.9426,1117898546055761920,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
31,1229060372105134080,1324948033012981760,2020-11-07T05:41:29.000Z,['1324950079124500481'],1324950079124500481,273772081,en,everyone,Twitter Web App,"@CastleAddict The voting machines related to the 6,000 confirmed incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire AZ lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion.",,,,,0,0,0,0,,Maricopa,,,0.6981,19211550,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
32,1229060372105134080,1324900691819814912,2020-11-07T02:26:48.000Z,['1324901084859686917'],1324901084859686917,33101487,en,everyone,Twitter Web App,"@gramoscaldato The voting machines related to the 6,000 confirmed incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire AZ lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion.",,,,,0,0,0,13,,Maricopa,,,0.636,1009560837734846464,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
33,1229060372105134080,1324948108015333376,2020-11-07T05:41:24.000Z,['1324950055263014912'],1324950055263014912,1171149272,en,everyone,Twitter Web App,"@Emily_green11 The voting machines related to the 6,000 confirmed incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire AZ lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion.",,,,,0,0,0,13,,Maricopa,,,0.636,1009560837734846464,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
34,1229060372105134080,1324859203861753856,2020-11-06T23:40:54.000Z,['1324859333931307010'],1324859333931307010,14642495,en,everyone,Twitter Web App,"@sarahcpr The voting machines related to the 6,000 incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

If you take Maricopa out of the equation, Biden is losing AZ

Maricopa is the ONLY county in AZ that uses Dominion",,1324859203861753856,,,0,0,0,9,,Maricopa,,,0.636,55976150,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
35,1229060372105134080,1324895698215596032,2020-11-07T02:26:28.000Z,['1324901000566730753'],1324901000566730753,15388864,en,everyone,Twitter Web App,"@razingarizona @_Unionistparty @JustWhatNowWhy The voting machines related to the 6,000 confirmed incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire AZ lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion.",,1324859203861753856,,,0,0,0,9,,Maricopa,,,0.636,55976150,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
36,1229060372105134080,1324924538749026306,2020-11-07T05:41:20.000Z,['1324950039999950848'],1324950039999950848,919295168,en,everyone,Twitter Web App,"@redmond_bowman @JoeBiden The voting machines related to the 6,000 confirmed incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire AZ lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion.",,1324859203861753856,,,0,0,0,9,,Maricopa,,,0.636,55976150,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
37,1229060372105134080,1324852402416095232,2020-11-06T23:39:01.000Z,['1324858857693335552'],1324858857693335552,13829492,en,everyone,Twitter Web App,"@Garrett_Archer The voting machines related to the 6,000 incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

If you take Maricopa out of the equation, Biden is losing AZ

Maricopa is the ONLY county in AZ that uses Dominion",,1324852402416095232,,,16,1,1,10,,,,Rae Chornenky,0.6742,,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
38,1229060372105134080,1324896962584305664,2020-11-07T02:26:13.000Z,['1324900936217747459'],1324900936217747459,1324230510348963850,en,everyone,Twitter Web App,"@GuyTrumpy @jeremyduda @Garrett_Archer The voting machines related to the 6,000 confirmed incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire AZ lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion.",,1324852402416095232,,,16,1,1,10,,,,Rae Chornenky,0.6742,,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
39,1229060372105134080,1324948308071223298,2020-11-07T05:41:13.000Z,['1324950008341336064'],1324950008341336064,805502502028398593,en,everyone,Twitter Web App,"@ChiefTrumpster The voting machines related to the 6,000 confirmed incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire AZ lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion.",,1324852402416095232,,,16,1,1,10,,,,Rae Chornenky,0.6742,,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
40,1229060372105134080,1324752659996397575,2020-11-06T23:36:07.000Z,['1324858131093086214'],1324858131093086214,25073877,en,everyone,Twitter Web App,"@realDonaldTrump The voting machines related to the 6,000 incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

If you take Maricopa out of the equation, Trump is winning

Maricopa is the ONLY county in AZ that uses Dominion",,1324752659996397575,,,0,0,0,10,,,,Rae Chornenky,0.5092,767424168669229057,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
41,1229060372105134080,1324900853971623938,2020-11-07T02:26:04.000Z,['1324900898338955265'],1324900898338955265,820626995910508545,en,everyone,Twitter Web App,"@ThisIsSoTweet The voting machines related to the 6,000 confirmed incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire AZ lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion.",,1324752659996397575,,,0,0,0,10,,,,Rae Chornenky,0.5092,767424168669229057,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
42,1229060372105134080,1324948575810277376,2020-11-07T05:41:06.000Z,['1324949982764523520'],1324949982764523520,924516385,en,everyone,Twitter Web App,"@treavesbutt @HeyBethMay The voting machines related to the 6,000 confirmed incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire AZ lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion.",,1324752659996397575,,,0,0,0,10,,,,Rae Chornenky,0.5092,767424168669229057,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
43,1229060372105134080,1324829461003554817,2020-11-06T23:35:44.000Z,['1324858034842112000'],1324858034842112000,14642495,en,everyone,Twitter Web App,"@sarahcpr The voting machines related to the 6,000 incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

If you take Maricopa out of the equation, Trump is winning

Maricopa is the ONLY county in AZ that uses Dominion",,1324829461003554817,,,0,0,0,0,,Maricopa,,,0.6979,19211550,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
44,1229060372105134080,1324870603636043776,2020-11-07T02:25:54.000Z,['1324900858631479297'],1324900858631479297,1902795012,en,everyone,Twitter Web App,"@CodyR623 The voting machines related to the 6,000 confirmed incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire AZ lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion.",,1324829461003554817,,,0,0,0,0,,Maricopa,,,0.6979,19211550,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
45,1229060372105134080,1324948314182340608,2020-11-07T05:41:00.000Z,['1324949955749031936'],1324949955749031936,536008303,en,everyone,Twitter Web App,"@gifdsports @CurlsAndSports The voting machines related to the 6,000 confirmed incorrect ballots in MI are made by Dominion.

Biden is up by 40K votes in AZ

Biden is up by 60K votes in Maricopa County

Biden's entire AZ lead and more is in Maricopa

Maricopa is the ONLY county in AZ that uses Dominion.",,1324829461003554817,,,0,0,0,0,,Maricopa,,,0.6979,19211550,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
46,1229060372105134080,1325641984237826048,2020-11-09T04:20:46.000Z,['1325654538838216705'],1325654538838216705,716817972195512321,en,everyone,Twitter for iPhone,"@Cyberphobe1 @ChinaInFocusNTD Dominion voting systems were the cause of the 6,000 votes in one county in MI that incorrectly went to Biden. Turns out, one county in AZ uses those same machines. And that county is Maricopa county.",,1324829461003554817,,,0,0,0,0,,Maricopa,,,0.6979,19211550,0,2020-02-16T15:10:10.000Z,,Mr. Gekko,sicilianslice12,,90,477,1,6549,,
